14521
suavemente 4
suavidad 1
sub 1
sucede 2
sucedi 1
sucedido 1
sue 1
suelo 2
suelta 1
suenan 1
suerte 4
suficiente 2
sufrir 1
suma 2
sumas 2
suministre 1
supe 4
supo 1
sur 2
surtidor 1
sus 23
suspir 1
suspiro 2
suya 1
t 52
taburete 1
tal 2
talos 3
tamb 1
tambi 29
tampoco 3
tan 37
tanta 2
tantas 1
tanto 7
tantos 1
tarde 10
tartamudeaba 1
tas 1
te 46
tejado 1
telescopio 2
temblar 2
temer 1
temo 2
ten 15
tendr 9
tendremos 2
tenemos 1
tener 6
tengo 27
tenido 7
tentativa 1
tercer 2
tercera 2
termina 1
terminado 1
terminar 1
ternura 1
terrible 1
terribles 2
tesoro 4
ti 8
tica 3
tico 1
tiempo 23
tiempos 1
tiendas 2
tiene 16
tienen 10
tienes 8
tierra 32
tigres 5
til 5
tiles 1
tinta 1
tio 1
tipo 1
tire 1
tiros 1
titubeo 1
titulaba 1
tobillo 2
toc 1
tocaba 1
toco 1
toda 5
todas 17
todav 5
todo 34
todos 13
tolero 1
tom 2
toma 2
tomado 2
tomamos 1
tomen 1
tona 1
tono 2
tonta 1
tonter 1
tonto 1
torpe 1
tos 1
toser 1
tosi 2
totalmente 1
trabaj 1
trabajaban 1
trabajado 2
trabajar 1
trabajo 6
trabajos 1
traga 1
tragaba 1
tragedia 1
traiga 1
traje 2
tranquila 1
tranquilamente 1
tranquiliz 1
tranquilo 2
transformara 1
transformarse 1
trapo 1
trasladarse 1
trat 1
trata 5
tratado 1
tratando 1
tratar 1
tratarse 1
trate 1
trav 1
trazar 1
tre 1
treinta 5
tren 1
trenes 1
tres 21
trescientos 1
trigo 6
triste 10
tristes 1
tristeza 1
trono 1
trueno 2
tu 31
tulo 26
turco 2
turno 2
tus 6
tuve 4
tuviera 1
tuvieras 1
tuya 4
tuyas 1
tuyo 1
tuyos 1
uelo 1
uf 1
ufrago 1
un 245
una 159
unas 5
unicamente 2
unidos 1
universal 1
universo 2
uno 23
unos 3
urgencia 1
usted 4
ustedes 6
utilizaba 1
v 3
va 1
vac 3
vacaciones 1
vacil 1
vacilante 1
vacilo 1
val 1
vale 4
valor 1
vamos 6
van 2
vanidad 1
vanidoso 10
vanidosos 3
vas 2
vaya 1
vayas 1
ve 6
vea 2
vean 1
veces 15
veinte 3
veinticuatro 1
veintid 5
veintiocho 2
vejada 1
vejado 1
veleta 1
ven 10
vendan 1
vendes 1
vendr 1
veneno 2
vengas 2
vengo 1
venir 2
ventana 1
ventanas 1
venus 1
veo 2
ver 17
verdad 9
verdaderamente 7
verdadero 3
verde 1
verg 4
verte 1
ves 2
vest 1
vestido 3
vestir 1
vete 3
vez 34
vi 6
viajado 1
viajan 2
viajando 1
viajar 1
viaje 7
viajeros 2
vida 17
vidrios 1
vieja 4
viejas 1
viejo 4
viene 2
vienes 9
viento 7
viese 2
vigila 1
vigilado 1
vil 1
vinieras 1
virgen 2
visita 2
visitarlos 1
visitarme 2
visite 1
vistazo 1
viste 1
visto 9
vistos 1
viv 3
viva 1
vive 2
vividas 1
vivir 1
vivo 1
vocecita 1
volaba 1
volado 1
volar 1
volc 4
volcanes 10
voluntad 1
volv 5
volver 7
volvi 10
volviendo 1
voy 3
voz 2
vuela 1
vuelta 2
vueltas 1
vuelto 1
vuelve 3
vuelven 1
vuelvo 1
vuestra 1
xima 1
ximamente 1
ximo 4
y 377
ya 38
yo 93
z 1
zancadas 1
zelandia 1
zoro 1
zorro 31
zorros 2
